x-axis,1,2,MATH
second,Volt,Volt,Volt
-6.8000E-06,+6.0334373399E+00,+6.0274999607E+00,-5.9595321E-03
-6.7000E-06,+6.0314842149E+00,+6.0274999607E+00,-4.0064070E-03
-6.6000E-06,+6.0310935899E+00,+6.0267187107E+00,-4.3970320E-03
-6.5000E-06,+6.0303123399E+00,+6.0263280857E+00,-4.0064070E-03
-6.4000E-06,+6.0299217149E+00,+6.0255468357E+00,-4.3970320E-03
-6.3000E-06,+6.0283592149E+00,+6.0255468357E+00,-2.8345320E-03
-6.2000E-06,+6.0275779649E+00,+6.0243749607E+00,-3.2251570E-03
-6.1000E-06,+6.0267967148E+00,+6.0235937107E+00,-3.2251570E-03
-6.0000E-06,+6.0256248398E+00,+6.0232030857E+00,-2.4439070E-03
-5.9000E-06,+6.0244529648E+00,+6.0224218357E+00,-2.0532820E-03
-5.8000E-06,+6.0244529648E+00,+6.0224218357E+00,-2.0532820E-03
-5.7000E-06,+6.0221092148E+00,+6.0216405856E+00,-490.7820E-06
-5.6000E-06,+6.0217185898E+00,+6.0212499606E+00,-490.7820E-06
-5.5000E-06,+6.0213279648E+00,+6.0212499606E+00,-100.1570E-06
-5.4000E-06,+6.0197654647E+00,+6.0204687106E+00,+681.0930E-06
-5.3000E-06,+6.0189842147E+00,+6.0200780856E+00,+1.0717180E-03
-5.2000E-06,+6.0182029647E+00,+6.0192968356E+00,+1.0717180E-03
-5.1000E-06,+6.0174217147E+00,+6.0192968356E+00,+1.8529681E-03
-5.0000E-06,+6.0158592147E+00,+6.0185155856E+00,+2.6342181E-03
-4.9000E-06,+6.0150779647E+00,+6.0173437106E+00,+2.2435931E-03
-4.8000E-06,+6.0142967147E+00,+6.0169530856E+00,+2.6342181E-03
-4.7000E-06,+6.0135154646E+00,+6.0173437106E+00,+3.8060931E-03
-4.6000E-06,+6.0123435896E+00,+6.0161718356E+00,+3.8060931E-03
-4.5000E-06,+6.0119529646E+00,+6.0157812106E+00,+3.8060931E-03
-4.4000E-06,+6.0111717146E+00,+6.0157812106E+00,+4.5873431E-03
-4.3000E-06,+6.0107810896E+00,+6.0146093355E+00,+3.8060931E-03
-4.2000E-06,+6.0103904646E+00,+6.0138280855E+00,+3.4154681E-03
-4.1000E-06,+6.0096092146E+00,+6.0134374605E+00,+3.8060931E-03
-4.0000E-06,+6.0084373396E+00,+6.0134374605E+00,+4.9779681E-03
-3.9000E-06,+6.0076560896E+00,+6.0134374605E+00,+5.7592181E-03
-3.8000E-06,+6.0068748395E+00,+6.0126562105E+00,+5.7592181E-03
-3.7000E-06,+6.0060935895E+00,+6.0118749605E+00,+5.7592181E-03
-3.6000E-06,+6.0057029645E+00,+6.0114843355E+00,+5.7592181E-03
-3.5000E-06,+6.0049217145E+00,+6.0107030855E+00,+5.7592181E-03
-3.4000E-06,+6.0049217145E+00,+6.0110937105E+00,+6.1498431E-03
-3.3000E-06,+6.0037498395E+00,+6.0099218355E+00,+6.1498431E-03
-3.2000E-06,+6.0033592145E+00,+6.0099218355E+00,+6.5404681E-03
-3.1000E-06,+6.0021873395E+00,+6.0087499605E+00,+6.5404681E-03
-3.0000E-06,+6.0017967145E+00,+6.0083593355E+00,+6.5404681E-03
-2.9000E-06,+6.0006248394E+00,+6.0079687104E+00,+7.3217181E-03
-2.8000E-06,+6.0010154645E+00,+6.0071874604E+00,+6.1498431E-03
-2.7000E-06,+5.9990623394E+00,+6.0064062104E+00,+7.3217181E-03
-2.6000E-06,+5.9990623394E+00,+6.0060155854E+00,+6.9310931E-03
-2.5000E-06,+5.9974998394E+00,+6.0056249604E+00,+8.1029682E-03
-2.4000E-06,+5.9967185894E+00,+6.0048437104E+00,+8.1029682E-03
-2.3000E-06,+5.9963279644E+00,+6.0040624604E+00,+7.7123431E-03
-2.2000E-06,+5.9947654644E+00,+6.0036718354E+00,+8.8842182E-03
-2.1000E-06,+5.9939842144E+00,+6.0032812104E+00,+9.2748432E-03
-2.0000E-06,+5.9935935893E+00,+6.0032812104E+00,+9.6654682E-03
-1.9000E-06,+5.9932029643E+00,+6.0017187104E+00,+8.4935932E-03
-1.8000E-06,+5.9916404643E+00,+6.0005468353E+00,+8.8842182E-03
